OBJECTID,Early_Yr,Late_Yr,GNIS_ID,GNIS_Name,Shape__Length
5137,2005,2007,00234522,Putah Creek,28518.9010661641
5138,2005,2007,00235043,South Fork Putah Creek,21903.3758732149
5139,2005,2007,00266445,Big Chico Creek,1244.98828604109
5140,2005,2007,,,2959.84085291214
5141,2005,2007,,,2600.10489123262
5142,2005,2007,,,15319.1837465202
5143,2005,2007,,,406.627567050817
5144,2005,2007,,,294.13677846846
5145,2005,2007,,,284.372779196011
5146,2005,2007,,,161.39933304515
5147,2005,2007,,,794.734926072754
5148,2005,2007,,,2532.52277301891
5149,2005,2007,,,15520.1667647032
5150,2005,2007,,,172.20036428766
5151,2005,2007,,,167.062553492981
5152,2005,2007,,,37278.6187895361
5153,2007,2007,00224657,Grouse Creek,10064.2447675542
5154,2007,2007,00225871,Indian Creek,1975.76341589664
5155,2007,2007,00233824,East Weaver Creek,2502.38476059349
5156,2007,2007,00257996,Carr Creek,3.28223769061094
5157,2007,2007,00259150,Deadwood Creek,2628.35424841946
5158,2007,2007,00261013,Hale Creek,1215.80289852644
5159,2007,2007,,,2187.10932667351
5160,2007,2007,,,403.952561553159
5161,2007,2008,,,403.318731914232
5162,2007,2008,,,2.36002339185798
5163,1952,2005,00224039,Garcia River,7.04753737983303
5164,1956,2007,00267200,Russian River,3721.18338521483
5165,1957,2007,00229808,Noyo River,689.170305432716
5166,1992,2007,01654949,Sacramento River,6636.17754114329
5167,1948,2004,00229433,Navarro River,3776.21942688137
5168,1956,2007,00267200,Russian River,2420.34823719014
5169,1956,2007,00267200,Russian River,6491.43915547182
5170,1989,2007,00266887,Klamath River,1873.70432658193
5171,1989,2007,00266887,Klamath River,4851.16059495402
5172,1989,2007,00266887,Klamath River,6884.28856737755
5173,1916,2006,00256059,Malibu Creek,334.402176457175
5174,1920,2005,00249134,Santa Ynez River,2950.75168774459
5175,1935,2005,00273633,Sespe Creek,408.989126220174
5176,1935,2005,,,480.97248338208
5177,1946,2006,00250984,Ventura River,2248.13947819305
5178,1946,2006,,,273.132288806557
5179,1946,2006,,,259.035776663072
5180,1961,2004,00227319,Little North Fork Ten Mile River,658.96734270893
5181,1961,2004,00234534,Rancheria Creek,13048.2071743357
5182,1961,2004,01654964,South Fork Ten Mile River,7473.11226647748
5183,1965,2008,00268665,Van Duzen River,6222.0308695077
5184,1966,2004,00225696,Howard Creek,172.591095428391
5185,1967,2004,00224039,Garcia River,1741.25846007196
5186,1969,2004,,,6.26177291184868
5187,1981,2004,00238308,Zayante Creek,1082.77066693831
5188,1985,2004,00227311,Little North Fork Big River,1748.34115243768
5189,1993,2004,00228118,Mark West Creek,1107.36972400296
5190,1994,2003,00223109,Elk Creek,1823.60567423429
5191,1994,2004,00219677,Bottom Creek,603.171462406872
5192,1994,2004,00223863,Freezeout Creek,74.0089360904308
5193,1994,2004,,,174.315140841087
5194,1994,2005,00224576,Green Valley Creek,100.321620468346
5195,1994,2005,00234452,Pescadero Creek,5852.72501365077
5196,1995,2003,00218098,Alder Creek,1645.24817029481
5197,1995,2004,00228686,Mill Creek,262.974155173397
5198,1995,2004,00229684,North Fork Indian Creek,1103.54113740581
5199,1996,2004,00222756,Dutch Bill Creek,298.586841181124
5200,1998,1998,00253899,Smith River,7687.83119083069
5201,1998,2005,00217920,Mad River,4416.06566933851
5202,1998,2005,,,243.842071114437
5203,1999,2005,00272329,Manzana Creek,18176.9431905087
5204,2001,2005,00225538,Hooker Creek,90.3362424066388
5205,2001,2005,00233727,Cottonwood Creek,17947.7009813704
5206,2001,2005,,,208.457315211969
5207,2001,2005,,,197.742130710183
5208,2001,2005,,,105.123159670287
5209,2001,2005,,,877.165806774377
5210,2001,2005,,,340.934084221853
5211,2001,2005,,,152.047244650346
5212,2001,2005,,,151.206948340033
5213,2001,2005,,,413.096929472463
5214,2001,2005,,,776.951810926136
5215,2001,2005,,,401.022283797152
5216,2001,2005,,,208.069968561422
5217,2001,2007,00266799,Hayfork Creek,10327.3518531989
5218,2003,2005,00228618,Middle River,461.065367591443
5219,2003,2005,00273488,San Joaquin River,11391.6996893896
5220,2003,2005,,,4319.57183418232
5221,2003,2005,,,5781.74558016074
5222,2003,2005,,,1898.60969184396
5223,2004,2004,00223930,Freshwater Slough,3191.51094463203
5224,2004,2004,00265348,Redwood Creek,1604.61974154806
5225,2004,2004,,,149.860443874163
5226,2004,2004,,,150.855873346833
5227,2004,2004,,,148.924933188596
5228,2004,2004,,,350.217534933082
5229,2004,2005,00229693,North Fork Mad River,1486.21492450584
5230,2004,2007,00226868,Larabee Creek,1445.90985498773
5231,2004,2007,01654949,Sacramento River,455.406829136421
5232,2005,2005,00267500,South Fork Salmon River,5104.86630730231
5233,1948,2004,00229433,Navarro River,2837.00183301745
5234,1992,2007,00229744,North Mokelumne River,20626.4533748763
5235,1959,2004,00219234,Big River,741.492630627631
5236,1992,2007,00220358,Cache Slough,4117.09737770664
5237,1959,2007,00219234,Big River,1997.39502267472
5238,1992,2007,00220358,Cache Slough,3332.38727567715
5239,1957,2007,00229808,Noyo River,13.6931387377936
5240,1992,2007,00220358,Cache Slough,215.489797657036
5241,1992,2007,00228902,Mokelumne River,982.34440040827
5242,1957,2007,00229808,Noyo River,0.00744109766395182
5243,1948,2004,00229433,Navarro River,2254.49474024169
5244,1957,2007,00229808,Noyo River,6829.13312347042
5245,1992,2007,00220358,Cache Slough,946.128799476648
5246,1992,2007,00228902,Mokelumne River,652.490360819729
5247,1957,2007,00229808,Noyo River,617.95326471185
5248,1992,2007,00228902,Mokelumne River,6877.84401490797
5249,1916,2006,00256059,Malibu Creek,317.795037701343
5250,1920,2005,00249134,Santa Ynez River,3880.18903327951
5251,1920,2005,,,504.231454141434
5252,1920,2005,,,2741.17465756768
5253,1920,2005,,,69.1097574157711
5254,1946,2006,00250984,Ventura River,1345.61592144803
5255,1946,2006,,,350.46205683022
5256,1953,2004,00255083,Coyote Creek,2095.5727500471
5257,1956,2004,00234882,Sonoma Creek,13746.8287726049
5258,1956,2007,00234420,Outlet Creek,336.440815999042
5259,1961,2004,00224927,Hardy Creek,1462.11914151682
5260,1961,2004,00227319,Little North Fork Ten Mile River,20.8389948194681
5261,1961,2004,01654964,South Fork Ten Mile River,0.0197952034272405
5262,1964,2004,00229679,North Fork Gualala River,441.384683514086
5263,1965,2007,00232281,Salmon Creek,286.578741115266
5264,1965,2008,00268665,Van Duzen River,11374.8755657002
5265,1967,2004,00224039,Garcia River,3087.62366089719
5266,1967,2004,,,75.1318970424263
5267,1969,2004,,,55.8165289590576
5268,1981,2004,00248894,San Lorenzo River,106.022288353531
5269,1983,2004,00231080,Pudding Creek,35.9047825807943
5270,1985,2004,00227311,Little North Fork Big River,6.33629901245084
5271,1986,2004,00228238,Mattole River,3675.30992814164
5272,1986,2006,00236939,Usal Creek,1049.3304236272
5273,1988,2007,00224932,Hare Creek,956.580803105071
5274,1989,2007,00266887,Klamath River,11737.1734794695
5275,1991,2004,00234962,South Fork Albion River,1666.99247250831
5276,1993,2004,00228118,Mark West Creek,3593.33589851565
5277,1994,2003,00223109,Elk Creek,355.556793611598
5278,1994,2004,00223863,Freezeout Creek,278.805313293214
5279,1994,2004,00226280,John Smith Creek,24.3836954977373
5280,1994,2005,00224576,Green Valley Creek,16.2393185698373
5281,1994,2005,00234452,Pescadero Creek,1868.17876757242
5282,1995,2004,00228686,Mill Creek,387.132766119295
5283,1996,2004,00222756,Dutch Bill Creek,454.903047425723
5284,1998,1998,00253899,Smith River,9107.19112893221
5285,1998,2005,00217920,Mad River,1102.27902037841
5286,1998,2005,00255113,North Fork Eel River,2380.82306932881
5287,2003,2005,00273488,San Joaquin River,3.56195476882587
5288,2003,2005,223379,False River,6397.89412773853
5289,2004,2010,00218873,Bear River,1682.39590137388
5290,2004,2004,00265348,Redwood Creek,1672.36749272802
5291,2004,2004,,,240.433116700251
5292,2004,2005,00229693,North Fork Mad River,3342.47228421435
5293,2004,2007,00218740,Battle Creek,33638.9539244798
5294,2004,2007,00226868,Larabee Creek,3239.02021223531
5295,2004,2007,,,226.218740585078
5296,2005,2005,00267500,South Fork Salmon River,3262.94904991405
5297,1965,1991,00233550,Brown Creek,923.457546996367
5298,1992,2007,01654949,Sacramento River,7210.94587599307
5299,1992,2007,01654949,Sacramento River,3386.32533857885
5300,1992,2007,01654949,Sacramento River,570.056210687917
5301,1948,2004,00229433,Navarro River,4540.43247532682
5302,1948,2004,,,479.048498880164
5303,1992,2007,01654949,Sacramento River,11342.6492608626
5304,1957,2007,00229808,Noyo River,19157.8162248182
5305,1992,2007,01654949,Sacramento River,296.766096423884
5306,1992,2007,01654949,Sacramento River,4348.89948187249
5307,1948,2004,00229433,Navarro River,10559.1537533012
5308,1948,2004,,,292.26523549026
5309,1964,2004,00253221,Gualala River,0.139080010778694
5310,1948,2004,00229433,Navarro River,366.238179338951
5311,1964,2004,00253221,Gualala River,9.57713314533794
5312,1951,2004,00253221,Gualala River,1087.0375218756
5313,1916,2006,00256059,Malibu Creek,934.926189395537
5314,1920,2005,00246574,Nojoqui Creek,453.961166048684
5315,1920,2005,00249134,Santa Ynez River,549.758073963848
5316,1956,2004,00233415,Anderson Creek,3396.6532235147
5317,1959,2005,00270301,Carmel River,5783.54920733955
5318,1961,2004,00227319,Little North Fork Ten Mile River,0.243412100065335
5319,1961,2004,00254986,North Fork Ten Mile River,5128.17553080475
5320,1961,2006,00236939,Usal Creek,4.46057243492271
5321,1972,2007,00232831,Seward Creek,0.321442529129733
5322,1980,2004,00229644,North Fork Big River,7.75758919697498
5323,1983,2004,00231080,Pudding Creek,14.8729982047584
5324,1986,2004,00228238,Mattole River,6487.70639239525
5325,1991,2004,00234962,South Fork Albion River,64.2602497306223
5326,1992,2007,00234367,North Fork South Fork Noyo River,1458.67413194153
5327,1993,2004,00228118,Mark West Creek,108.842877438529
5328,1993,2004,00231201,Ramon Creek,52.101052810982
5329,1994,2004,00223863,Freezeout Creek,492.049622912879
5330,1994,2004,00226280,John Smith Creek,1.58130733880024
5331,1994,2005,00224576,Green Valley Creek,146.376597413834
5332,1994,2005,00234452,Pescadero Creek,1699.68969996322
5333,1995,2004,00229684,North Fork Indian Creek,0.75562970910718
5334,1998,1998,00253899,Smith River,994.665298084785
5335,1998,2005,00217920,Mad River,2675.00773042743
5336,2004,2010,00218873,Bear River,13849.5882275099
5337,2004,2004,00223279,Eureka Slough,3352.27879989936
5338,2004,2004,00265348,Redwood Creek,2076.10255719511
5339,2004,2010,,,1263.66929791051
5340,2004,2010,,,579.239558480547
5341,2004,2010,,,166.155939656446
5342,2004,2010,,,185.253625128918
5343,2004,2010,,,101.835627684354
5344,2004,2010,,,182.260692737075
5345,2004,2007,00226868,Larabee Creek,163.166529699889
5346,2004,2007,01654949,Sacramento River,10055.5816251315
5347,1951,2004,00253221,Gualala River,3701.86430514484
5348,1951,2004,00253221,Gualala River,1481.78014856658
5349,1948,2004,00229433,Navarro River,9.1199645262935
5350,1951,2004,00253221,Gualala River,649.847989059507
5351,1948,2004,00229433,Navarro River,208.457748910981
5352,1951,2004,00253221,Gualala River,52.6649247834229
5353,1916,2006,00256059,Malibu Creek,157.938588150851
5354,1920,2005,00246574,Nojoqui Creek,881.361416699595
5355,1935,2005,00273633,Sespe Creek,968.097921494208
5356,1956,2005,00263526,Middle Fork Eel River,8131.05272163548
5357,1961,2004,00218079,Albion River,29.7976080037831
5358,1961,2004,00254986,North Fork Ten Mile River,1098.05179612411
5359,1961,2004,01654964,South Fork Ten Mile River,963.962779675688
5360,1964,2004,00235010,South Fork Gualala River,1405.46084774064
5361,1965,2008,00268665,Van Duzen River,8976.5457559377
5362,1967,2004,00224039,Garcia River,4586.15723595839
5363,1972,2007,00232831,Seward Creek,8.43293453061882
5364,1973,2004,00222846,East Austin Creek,610.796448454266
5365,1979,2004,00230242,Pajaro River,3016.25430620889
5366,1980,2004,00229644,North Fork Big River,6225.24840895509
5367,1981,2004,00221595,Corralitos Creek,14756.2553160386
5368,1981,2004,00254571,Aptos Creek,64.0902004928307
5369,1989,2004,00223983,Fuller Creek,1819.4013366919
5370,1992,2007,00234367,North Fork South Fork Noyo River,132.378603985624
5371,1993,2004,00228118,Mark West Creek,1286.47695224932
5372,1993,2004,00231201,Ramon Creek,7.58884264952555
5373,1994,2004,00223863,Freezeout Creek,340.282826546337
5374,1994,2004,00226280,John Smith Creek,2.92775267589511
5375,1994,2005,00224576,Green Valley Creek,44.9648796838468
5376,1994,2005,00233960,Greenwood Creek,4899.61261781262
5377,1994,2005,00234452,Pescadero Creek,3668.65063005861
5378,1994,2005,238770,"Seco, Arroyo",363.983446636379
5379,1996,2004,00222756,Dutch Bill Creek,54.28194052558
5380,1998,2005,00217920,Mad River,743.585030842578
5381,1998,2005,00255113,North Fork Eel River,5615.07018176911
5382,1999,2005,00249525,Sisquoc River,0.0382188426553285
5383,2004,2004,00265348,Redwood Creek,1398.74472609791
5384,2005,2005,00267500,South Fork Salmon River,5174.83386112746
5385,1962,2004,00234372,North Fork Navarro River,40.5392506056286
5386,1951,2004,00253221,Gualala River,11.2412718469435
5387,1962,2004,00234372,North Fork Navarro River,339.426188391069
5388,1956,2007,00267200,Russian River,185.788337623859
5389,1962,2004,00234372,North Fork Navarro River,2166.77555972592
5390,1962,2004,00234372,North Fork Navarro River,37.8197643302851
5391,1956,2007,00267200,Russian River,4497.34989016929
5392,1962,2004,00234372,North Fork Navarro River,2638.02569157572
5393,1956,2007,00267200,Russian River,4645.95152720003
5394,1956,2007,00267200,Russian River,846.759239079219
5395,1916,2006,00256059,Malibu Creek,1.0421042023243
5396,1920,2005,00249134,Santa Ynez River,1248.13045358701
5397,1935,2005,00273633,Sespe Creek,1180.61377318722
5398,1956,2005,00263526,Middle Fork Eel River,1021.06309133559
5399,1961,2004,00218079,Albion River,4480.97700925295
5400,1961,2004,01654964,South Fork Ten Mile River,1573.68028703279
5401,1965,2008,00268665,Van Duzen River,5371.35842684764
5402,1967,2004,00224039,Garcia River,3320.73855380314
5403,1972,2007,00232831,Seward Creek,1604.72765524345
5404,1973,2004,00222846,East Austin Creek,2004.16702980526
5405,1979,2004,00230242,Pajaro River,495.95218961832
5406,1981,2004,00254571,Aptos Creek,27.1460227492955
5407,1983,2007,00225456,Hollow Tree Creek,1402.49379416499
5408,1986,2004,00228238,Mattole River,675.277729737282
5409,1986,2004,,,192.493527746468
5410,1989,2004,00223983,Fuller Creek,624.021775134743
5411,1989,2007,00266887,Klamath River,10424.9393270531
5412,1990,2004,00237879,Willow Creek,146.470127951991
5413,1992,2007,00226868,Larabee Creek,895.606860972414
5414,1993,2004,00232563,Santa Rosa Creek,3288.10539971258
5415,1994,2005,00224576,Green Valley Creek,69.1193882326026
5416,1994,2005,00234452,Pescadero Creek,13979.1795017269
5417,1994,2005,,,394.351387089428
5418,1994,2005,,,444.036340312724
5419,1994,2005,238770,"Seco, Arroyo",14597.8563872943
5420,1995,2003,00218098,Alder Creek,909.408202471148
5421,1996,2004,00222756,Dutch Bill Creek,202.40182243211
5422,1997,2004,00233800,Dry Creek,1484.42209995171
5423,1997,2004,00255110,Napa River,3880.19886354782
5424,1998,2005,00217920,Mad River,3686.09360378524
5425,1998,2005,,,1308.08214185044
5426,2001,2008,00236551,Trinity River,1979.14717940028
5427,2003,2005,,,10164.615409279
5428,2004,2004,00265348,Redwood Creek,1484.49050979774
5429,2004,2007,01654949,Sacramento River,7168.93830590838
5430,2005,2005,01654942,Scott River,1595.58880574247
5431,1956,2007,00267200,Russian River,8212.74899480429
5432,1956,2007,,,2161.94545219384
5433,1957,2007,00229808,Noyo River,1047.71653852386
5434,1992,2007,00273488,San Joaquin River,4449.87358862627
5435,1956,2007,00267200,Russian River,5383.5268579452
5436,1956,2007,,,490.605735318432
5437,1992,2007,00273488,San Joaquin River,13544.5528256708
5438,1957,2007,00229808,Noyo River,170.917371157655
5439,1992,2007,00273488,San Joaquin River,19773.8241618497
5440,1957,2007,00229808,Noyo River,1005.2410973672
5441,1992,2007,00273488,San Joaquin River,5424.61692733179
5442,1916,2006,00256059,Malibu Creek,10.5690600351266
5443,1935,2005,00273633,Sespe Creek,5434.83385422014
5444,1946,2006,00250984,Ventura River,326.295929257286
5445,1956,2004,00222851,East Branch,3049.68258258288
5446,1956,2004,00233415,Anderson Creek,552.852202715021
5447,1956,2004,00234882,Sonoma Creek,5828.91897693595
5448,1956,2004,00236414,Tolay Creek,10350.6915256085
5449,1956,2004,,,1453.54975371022
5450,1956,2005,00263526,Middle Fork Eel River,2859.08285809288
5451,1961,2004,00218079,Albion River,415.562793505182
5452,1961,2004,01654964,South Fork Ten Mile River,6.47913711737524
5453,1965,2008,00268665,Van Duzen River,399.458960696228
5454,1972,2007,00232831,Seward Creek,1713.13996742535
5455,1973,2004,00222846,East Austin Creek,331.107153906993
5456,1981,2004,00253912,Soquel Creek,3727.31667323921
5457,1981,2004,00254571,Aptos Creek,991.826988822662
5458,1986,2004,00228238,Mattole River,4053.0861206632
5459,1989,2007,00266887,Klamath River,1648.09887692335
5460,1992,2007,00226868,Larabee Creek,3466.91408597109
5461,1992,2007,,,381.875373363351
5462,1992,2007,,,239.409549253948
5463,1992,2007,,,97.7087690469597
5464,1993,2004,00232563,Santa Rosa Creek,2181.42224206042
5465,1994,2004,00219677,Bottom Creek,3.30103603610513
5466,1994,2005,00224576,Green Valley Creek,194.311536514109
5467,1994,2005,00234452,Pescadero Creek,3133.00079703408
5468,1994,2005,238770,"Seco, Arroyo",9973.26594548047
5469,1996,2004,00222756,Dutch Bill Creek,16.9623694590755
5470,1997,2004,00255110,Napa River,6133.93773769236
5471,1998,2005,00249525,Sisquoc River,221.764026054076
5472,1998,2005,00255113,North Fork Eel River,10853.4652258187
5473,2004,2004,00265348,Redwood Creek,1891.13001199693
5474,2004,2004,,,119.584430892791
5475,2004,2004,,,59.615848094841
5476,2004,2004,,,214.847939214052
5477,1956,2007,00267200,Russian River,1667.39677781463
5478,1956,2007,00267200,Russian River,2900.24982248926
5479,1956,2007,00267200,Russian River,1908.75783236257
5480,1957,2007,00229808,Noyo River,2166.91318222817
5481,1957,2007,00229808,Noyo River,2936.99106530884
5482,1956,2007,00267200,Russian River,7002.53633249054
5483,1916,2006,00256059,Malibu Creek,45.1982777389143
5484,1920,2005,00249134,Santa Ynez River,35861.7595860189
5485,1920,2005,,,160.153550911021
5486,1920,2005,,,647.210801972743
5487,1920,2005,,,263.926475056781
5488,1920,2005,,,358.267329237635
5489,1935,2005,00273633,Sespe Creek,5083.77418121879
5490,1946,2006,00250984,Ventura River,41.432597775703
5491,1956,2004,00230640,Pieta Creek,1660.1302794226
5492,1956,2004,00233415,Anderson Creek,6161.61592073749
5493,1959,2004,00224100,Gates Creek,411.066912285063
5494,1959,2005,00249525,Sisquoc River,45.587071413182
